2024-04-07 16:06:45,972 INFO    StreamThr :3989207 [internal.py:wandb_internal():86] W&B internal server running at pid: 3989207, started at: 2024-04-07 16:06:45.967075
2024-04-07 16:06:45,978 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: status
2024-04-07 16:06:45,978 INFO    WriterThread:3989207 [datastore.py:open_for_write():87] open: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/run-yn5lh2w1.wandb
2024-04-07 16:06:45,979 DEBUG   SenderThread:3989207 [sender.py:send():382] send: header
2024-04-07 16:06:45,985 DEBUG   SenderThread:3989207 [sender.py:send():382] send: run
2024-04-07 16:06:46,438 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: check_version
2024-04-07 16:06:46,438 INFO    SenderThread:3989207 [dir_watcher.py:__init__():211] watching files in: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files
2024-04-07 16:06:46,438 INFO    SenderThread:3989207 [sender.py:_start_run_threads():1136] run started: yn5lh2w1 with start time 1712520405.968116
2024-04-07 16:06:46,438 DEBUG   SenderThread:3989207 [sender.py:send_request():409] send_request: check_version
2024-04-07 16:06:46,511 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: run_start
2024-04-07 16:06:46,531 DEBUG   HandlerThread:3989207 [system_info.py:__init__():27] System info init
2024-04-07 16:06:46,531 DEBUG   HandlerThread:3989207 [system_info.py:__init__():42] System info init done
2024-04-07 16:06:46,531 INFO    HandlerThread:3989207 [system_monitor.py:start():194] Starting system monitor
2024-04-07 16:06:46,532 INFO    SystemMonitor:3989207 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-07 16:06:46,532 INFO    HandlerThread:3989207 [system_monitor.py:probe():214] Collecting system info
2024-04-07 16:06:46,533 INFO    SystemMonitor:3989207 [interfaces.py:start():190] Started cpu monitoring
2024-04-07 16:06:46,535 INFO    SystemMonitor:3989207 [interfaces.py:start():190] Started disk monitoring
2024-04-07 16:06:46,539 INFO    SystemMonitor:3989207 [interfaces.py:start():190] Started gpu monitoring
2024-04-07 16:06:46,539 INFO    SystemMonitor:3989207 [interfaces.py:start():190] Started memory monitoring
2024-04-07 16:06:46,540 INFO    SystemMonitor:3989207 [interfaces.py:start():190] Started network monitoring
2024-04-07 16:06:46,555 DEBUG   HandlerThread:3989207 [system_info.py:probe():151] Probing system
2024-04-07 16:06:46,557 DEBUG   HandlerThread:3989207 [system_info.py:_probe_git():136] Probing git
2024-04-07 16:06:46,563 DEBUG   HandlerThread:3989207 [system_info.py:_probe_git():144] Probing git done
2024-04-07 16:06:46,563 DEBUG   HandlerThread:3989207 [system_info.py:probe():199] Probing system done
2024-04-07 16:06:46,563 DEBUG   HandlerThread:3989207 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-284.40.1.el9_2.x86_64-x86_64-with-glibc2.31', 'python': '3.12.1', 'heartbeatAt': '2024-04-07T20:06:46.555893', 'startedAt': '2024-04-07T20:06:45.933491', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/scratch/axs10302/ectc/pretrain_ectc.py', 'codePathLocal': 'pretrain_ectc.py', 'codePath': 'pretrain_ectc.py', 'git': {'remote': 'https://github.com/aneesh-shetye/ectc.git', 'commit': '50771e9fa13cfeba273bd00f1387871c004e76af'}, 'email': None, 'root': '/scratch/axs10302/ectc', 'host': 'gr003.hpc.nyu.edu', 'username': 'axs10302', 'executable': '/ext3/miniconda3/bin/python', 'cpu_count': 48, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2946.4232083333336, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 3557.197, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 3611.34, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 3511.327, 'min': 0.0, 'max': 0.0}, {'current': 3693.721, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 14.87847900390625, 'used': 8.751941680908203}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 48318382080}], 'memory': {'total': 377.06149673461914}}
2024-04-07 16:06:46,568 INFO    HandlerThread:3989207 [system_monitor.py:probe():224] Finished collecting system info
2024-04-07 16:06:46,568 INFO    HandlerThread:3989207 [system_monitor.py:probe():227] Publishing system info
2024-04-07 16:06:46,568 DEBUG   HandlerThread:3989207 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-07 16:06:47,440 INFO    Thread-12 :3989207 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files/conda-environment.yaml
2024-04-07 16:07:01,635 DEBUG   HandlerThread:3989207 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-07 16:07:01,635 DEBUG   HandlerThread:3989207 [system_info.py:_save_code():45] Saving code
2024-04-07 16:07:01,639 DEBUG   HandlerThread:3989207 [system_info.py:_save_code():66] Saving code done
2024-04-07 16:07:01,639 DEBUG   HandlerThread:3989207 [system_info.py:_save_patches():83] Saving git patches
2024-04-07 16:07:01,661 DEBUG   HandlerThread:3989207 [system_info.py:_save_patches():125] Saving git patches done
2024-04-07 16:07:01,663 INFO    HandlerThread:3989207 [system_monitor.py:probe():229] Finished publishing system info
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 16:07:01,665 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 16:07:01,665 DEBUG   SenderThread:3989207 [sender.py:send():382] send: files
2024-04-07 16:07:01,665 INFO    SenderThread:3989207 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-07 16:07:01,666 INFO    SenderThread:3989207 [sender.py:_save_file():1403] saving file code/pretrain_ectc.py with policy now
2024-04-07 16:07:01,666 INFO    SenderThread:3989207 [sender.py:_save_file():1403] saving file diff.patch with policy now
2024-04-07 16:07:01,672 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: python_packages
2024-04-07 16:07:01,672 DEBUG   SenderThread:3989207 [sender.py:send_request():409] send_request: python_packages
2024-04-07 16:07:01,674 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: stop_status
2024-04-07 16:07:01,674 DEBUG   SenderThread:3989207 [sender.py:send_request():409] send_request: stop_status
2024-04-07 16:07:01,679 DEBUG   HandlerThread:3989207 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-07 16:07:01,880 DEBUG   SenderThread:3989207 [sender.py:send():382] send: telemetry
2024-04-07 16:07:01,880 DEBUG   SenderThread:3989207 [sender.py:send():382] send: telemetry
2024-04-07 16:07:01,880 DEBUG   SenderThread:3989207 [sender.py:send():382] send: run
2024-04-07 16:07:01,946 INFO    wandb-upload_0:3989207 [upload_job.py:push():131] Uploaded file /state/partition1/job-45086724/tmptyeet8b7wandb/b8i00hhw-wandb-metadata.json
2024-04-07 16:07:01,965 INFO    SenderThread:3989207 [sender.py:send_run():1010] updated run: yn5lh2w1
2024-04-07 16:07:01,965 DEBUG   SenderThread:3989207 [sender.py:send():382] send: config
2024-04-07 16:07:01,965 DEBUG   SenderThread:3989207 [sender.py:send():382] send: telemetry
2024-04-07 16:07:02,085 INFO    wandb-upload_1:3989207 [upload_job.py:push():131] Uploaded file /state/partition1/job-45086724/tmptyeet8b7wandb/yh7oicxg-code/pretrain_ectc.py
2024-04-07 16:07:02,118 INFO    wandb-upload_2:3989207 [upload_job.py:push():131] Uploaded file /state/partition1/job-45086724/tmptyeet8b7wandb/e3gxef1z-diff.patch
2024-04-07 16:07:02,444 INFO    Thread-12 :3989207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files/conda-environment.yaml
2024-04-07 16:07:02,444 INFO    Thread-12 :3989207 [dir_watcher.py:_on_file_modified():288] file/dir modified: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files/config.yaml
2024-04-07 16:07:02,444 INFO    Thread-12 :3989207 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files/code/pretrain_ectc.py
2024-04-07 16:07:02,444 INFO    Thread-12 :3989207 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch/axs10302/ectc/wandb/run-20240407_160645-yn5lh2w1/files/output.log
