2024-04-07 15:26:52,905 INFO    StreamThr :2922469 [internal.py:wandb_internal():86] W&B internal server running at pid: 2922469, started at: 2024-04-07 15:26:52.902788
2024-04-07 15:26:52,910 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: status
2024-04-07 15:26:52,911 INFO    WriterThread:2922469 [datastore.py:open_for_write():87] open: /scratch/axs10302/ectc/wandb/run-20240407_152652-3zebprst/run-3zebprst.wandb
2024-04-07 15:26:52,912 DEBUG   SenderThread:2922469 [sender.py:send():382] send: header
2024-04-07 15:26:52,915 DEBUG   SenderThread:2922469 [sender.py:send():382] send: run
2024-04-07 15:26:53,120 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: check_version
2024-04-07 15:26:53,121 INFO    SenderThread:2922469 [dir_watcher.py:__init__():211] watching files in: /scratch/axs10302/ectc/wandb/run-20240407_152652-3zebprst/files
2024-04-07 15:26:53,121 INFO    SenderThread:2922469 [sender.py:_start_run_threads():1136] run started: 3zebprst with start time 1712518012.903269
2024-04-07 15:26:53,121 DEBUG   SenderThread:2922469 [sender.py:send_request():409] send_request: check_version
2024-04-07 15:26:53,179 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: run_start
2024-04-07 15:26:53,199 DEBUG   HandlerThread:2922469 [system_info.py:__init__():27] System info init
2024-04-07 15:26:53,199 DEBUG   HandlerThread:2922469 [system_info.py:__init__():42] System info init done
2024-04-07 15:26:53,199 INFO    HandlerThread:2922469 [system_monitor.py:start():194] Starting system monitor
2024-04-07 15:26:53,199 INFO    SystemMonitor:2922469 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-07 15:26:53,199 INFO    HandlerThread:2922469 [system_monitor.py:probe():214] Collecting system info
2024-04-07 15:26:53,210 INFO    SystemMonitor:2922469 [interfaces.py:start():190] Started cpu monitoring
2024-04-07 15:26:53,211 INFO    SystemMonitor:2922469 [interfaces.py:start():190] Started disk monitoring
2024-04-07 15:26:53,215 DEBUG   HandlerThread:2922469 [system_info.py:probe():151] Probing system
2024-04-07 15:26:53,218 INFO    SystemMonitor:2922469 [interfaces.py:start():190] Started gpu monitoring
2024-04-07 15:26:53,227 DEBUG   HandlerThread:2922469 [system_info.py:_probe_git():136] Probing git
2024-04-07 15:26:53,227 INFO    SystemMonitor:2922469 [interfaces.py:start():190] Started memory monitoring
2024-04-07 15:26:53,229 INFO    SystemMonitor:2922469 [interfaces.py:start():190] Started network monitoring
2024-04-07 15:26:53,234 DEBUG   HandlerThread:2922469 [system_info.py:_probe_git():144] Probing git done
2024-04-07 15:26:53,234 DEBUG   HandlerThread:2922469 [system_info.py:probe():199] Probing system done
2024-04-07 15:26:53,234 DEBUG   HandlerThread:2922469 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-284.40.1.el9_2.x86_64-x86_64-with-glibc2.31', 'python': '3.12.1', 'heartbeatAt': '2024-04-07T19:26:53.216047', 'startedAt': '2024-04-07T19:26:52.888431', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/scratch/axs10302/ectc/pretrain_ectc.py', 'codePathLocal': 'pretrain_ectc.py', 'codePath': 'pretrain_ectc.py', 'git': {'remote': 'https://github.com/aneesh-shetye/ectc.git', 'commit': '50771e9fa13cfeba273bd00f1387871c004e76af'}, 'email': None, 'root': '/scratch/axs10302/ectc', 'host': 'gr049.hpc.nyu.edu', 'username': 'axs10302', 'executable': '/ext3/miniconda3/bin/python', 'cpu_count': 48, 'cpu_count_logical': 48, 'cpu_freq': {'current': 3891.6666874999996, 'min': 1200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3500.001, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 1200.0, 'max': 3900.0}], 'disk': {'/': {'total': 14.87847900390625, 'used': 8.751941680908203}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 48318382080}], 'memory': {'total': 377.0627136230469}}
2024-04-07 15:26:53,238 INFO    HandlerThread:2922469 [system_monitor.py:probe():224] Finished collecting system info
2024-04-07 15:26:53,238 INFO    HandlerThread:2922469 [system_monitor.py:probe():227] Publishing system info
2024-04-07 15:26:53,238 DEBUG   HandlerThread:2922469 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-07 15:26:54,122 INFO    Thread-12 :2922469 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch/axs10302/ectc/wandb/run-20240407_152652-3zebprst/files/conda-environment.yaml
2024-04-07 15:27:09,211 DEBUG   HandlerThread:2922469 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-07 15:27:09,211 DEBUG   HandlerThread:2922469 [system_info.py:_save_code():45] Saving code
2024-04-07 15:27:09,215 DEBUG   HandlerThread:2922469 [system_info.py:_save_code():66] Saving code done
2024-04-07 15:27:09,215 DEBUG   HandlerThread:2922469 [system_info.py:_save_patches():83] Saving git patches
2024-04-07 15:27:09,235 DEBUG   HandlerThread:2922469 [system_info.py:_save_patches():125] Saving git patches done
2024-04-07 15:27:09,236 INFO    HandlerThread:2922469 [system_monitor.py:probe():229] Finished publishing system info
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: status_report
2024-04-07 15:27:09,238 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: keepalive
2024-04-07 15:27:09,238 DEBUG   SenderThread:2922469 [sender.py:send():382] send: files
2024-04-07 15:27:09,238 INFO    SenderThread:2922469 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-07 15:27:09,238 INFO    SenderThread:2922469 [sender.py:_save_file():1403] saving file code/pretrain_ectc.py with policy now
2024-04-07 15:27:09,238 INFO    SenderThread:2922469 [sender.py:_save_file():1403] saving file diff.patch with policy now
2024-04-07 15:27:09,247 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: python_packages
2024-04-07 15:27:09,248 DEBUG   SenderThread:2922469 [sender.py:send_request():409] send_request: python_packages
2024-04-07 15:27:09,248 DEBUG   HandlerThread:2922469 [handler.py:handle_request():146] handle_request: stop_status
2024-04-07 15:27:09,248 DEBUG   SenderThread:2922469 [sender.py:send_request():409] send_request: stop_status
2024-04-07 15:27:09,389 DEBUG   SenderThread:2922469 [sender.py:send():382] send: telemetry
2024-04-07 15:27:09,389 DEBUG   SenderThread:2922469 [sender.py:send():382] send: telemetry
2024-04-07 15:27:09,389 DEBUG   SenderThread:2922469 [sender.py:send():382] send: run
2024-04-07 15:27:09,466 INFO    SenderThread:2922469 [sender.py:send_run():1010] updated run: 3zebprst
